_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
661ed64aa45a2d5371fda927,,58.79,99.32,58.79,73.87,147;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713296970000
661ed623a45a2d5371fda76b,,42,92.24,42,45.64,105;0;0;0,time,30,-1,0,30,3,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713296931000
661ed5f7a45a2d5371fda580,,45.2,96.64,45.2,62.35,113;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713296887000
661ed5d5a45a2d5371fda406,,45.2,98.32,45.2,65.27,113;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713296853000
661ed5b2a45a2d5371fda265,,44,95.69,44,57.42,110;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713296818000
661ed589a45a2d5371fda09c,,35.99,96.97,35.99,30.96,90;0;0;0,time,30,-1,1,30,4,2.35,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713296777000
661ed4fba45a2d5371fd9a4c,,39.99,95.24,39.99,43.23,100;0;0;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713296635000
661eac31a45a2d5371fb45da,true,46.28,95.11,46.28,51.68,13884;0;0;0,time,3600,-1,1,3600.01,75,41.8,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713286193000
661e9dc6a45a2d5371fa6557,,39.2,95.31,39.2,40.08,196;0;0;0,time,60,-1,4,60.01,1,60.7,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713282502000
661e9d35a45a2d5371fa5cc0,,53.39,96.76,53.39,59.27,267;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713282357000
661e9cf6a45a2d5371fa58d8,,47.99,96.77,47.99,50.62,240;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713282294000
661e9cb4a45a2d5371fa5470,,56.6,96.61,56.6,61.91,283;0;0;0,time,60,-1,0,60,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713282228000
661e9c19a45a2d5371fa4af6,,55.2,98.23,55.2,61.9,276;0;0;0,time,60,-1,0,60,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713282073000
661e9bb1a45a2d5371fa4433,,54.39,97.86,54.39,53.66,272;0;0;0,time,60,-1,1,60.01,4,0.69,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281969000
661e9b19a45a2d5371fa3ae1,,53.59,97.81,53.59,62.43,268;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281817000
661e9adba45a2d5371fa370a,,47.19,95.22,47.99,55.86,236;2;0;0,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281755000
661e9a9ba45a2d5371fa3326,,43.79,96.92,43.79,45.16,219;0;0;0,time,60,-1,0,60.01,4,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281691000
661e9a5da45a2d5371fa2f34,,44.59,95.82,44.59,46.05,223;0;0;0,time,60,-1,0,60.01,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281629000
661e9a1ba45a2d5371fa2b08,,52.19,97.79,52.19,57.35,261;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281563000
661e99daa45a2d5371fa2754,,46.59,96.72,46.59,54.52,233;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281498000
661e999ba45a2d5371fa2377,,45.19,97.45,45.19,46.75,226;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281435000
661e990aa45a2d5371fa1b1f,,47.99,97.57,47.99,53.74,240;0;0;0,time,60,-1,1,60.01,2,33.32,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281290000
661e98a5a45a2d5371fa14f0,,47.39,96.03,47.39,54.92,237;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281189000
661e9866a45a2d5371fa111d,,49.19,95.45,49.19,57.88,246;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281126000
661e9820a45a2d5371fa0cff,,50.59,97.73,50.59,59.96,253;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713281056000
661e97dea45a2d5371fa091f,,46.19,97.52,46.19,54.13,231;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713280990000
661e979fa45a2d5371fa0562,,48.59,96.09,48.59,60.6,243;0;0;0,time,60,-1,0,60.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713280927000
661e974fa45a2d5371fa009f,,53.18,100,53.18,67.74,133;0;0;0,time,30,-1,0,30.01,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713280847000
661e9727a45a2d5371f9fe25,,28,91.46,28,34.61,70;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713280807000
661e968ea45a2d5371f9f538,,34.8,93.55,34.8,40.66,87;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713280653000
661e966aa45a2d5371f9f33c,,41.6,93.81,41.6,55.26,104;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713280618000
661e9649a45a2d5371f9f16f,,47.98,96.8,47.98,57.07,120;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713280585000
661e8b10a45a2d5371f9454f,,50.8,96.27,50.8,57.27,127;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713277712000
661e8ae5a45a2d5371f9427f,,42,93.86,43.2,48.65,105;1;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713277669000
661e8ac4a45a2d5371f9406d,,46.79,96.69,46.79,50.32,117;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713277636000
661e8a9aa45a2d5371f93dbd,,47.6,93.7,47.6,48.14,119;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713277594000
661e8a72a45a2d5371f93b1c,,40.79,93.86,40.79,49.09,102;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713277554000
661e871da45a2d5371f90766,,55.6,99.29,56.4,71.38,139;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713276701000
661e86fba45a2d5371f90582,,42,99.06,42,56.36,105;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713276667000
661e86daa45a2d5371f9038f,,43.2,98.18,43.2,49.66,108;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713276633000
661e8658a45a2d5371f8fc29,,44.78,99.13,44.78,52.88,112;0;0;0,time,30,-1,3,30.01,2,28.77,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713276504000
661e85a1a45a2d5371f8f203,,48.4,96.8,48.4,60.3,121;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713276321000
661e8580a45a2d5371f8effe,,46.8,95.9,46.8,53.44,117;0;0;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713276288000
661e84a4a45a2d5371f8e34e,,49.18,96.9,50.38,53.49,123;1;0;0,time,30,-1,2,30.01,0,37.98,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713276068000
661e8428a45a2d5371f8dc95,,45.6,96.64,45.6,52.91,114;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275944000
661e83fba45a2d5371f8d9fd,,34.8,91.84,35.6,33.29,87;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275899000
661e83daa45a2d5371f8d81f,,44.79,96.61,45.59,56.04,112;1;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275866000
661e83b5a45a2d5371f8d600,,39.59,94.34,39.59,39.38,99;0;0;0,time,30,-1,3,30.01,0,10.11,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275829000
661e8376a45a2d5371f8d25a,,48.79,97.6,48.79,50.11,122;0;0;0,time,30,-1,3,30.01,1,18.83,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275766000
661e828ba45a2d5371f8c505,,33.2,96.67,35.2,24.87,83;1;0;0,time,30,-1,0,30,8,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275531000
661e8260a45a2d5371f8c27e,,37.59,93.58,39.59,39.88,94;1;0;0,time,30,-1,4,30,2,6.03,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275488000
661e822fa45a2d5371f8bf7f,,40.8,94.44,40.8,44.84,102;0;0;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275439000
661e820da45a2d5371f8bd75,,51.2,97.71,51.2,56,128;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275405000
661e81c1a45a2d5371f8b8c5,,45.58,96.72,45.58,47.06,114;0;0;0,time,30,-1,3,30.01,0,13.93,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713275329000
661e804ca45a2d5371f8a33f,,56,99.29,56,58.14,140;0;0;0,time,30,-1,1,30,2,9.8,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274956000
661e7f7ba45a2d5371f897c1,,55.6,97.89,55.6,59.23,139;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274747000
661e7f24a45a2d5371f89301,,40.4,93.75,40.4,38.24,101;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274660000
661e7ed3a45a2d5371f88e91,,42.39,96.52,42.39,41.19,106;0;0;0,time,30,-1,0,30.01,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274579000
661e7e9aa45a2d5371f88b4b,,51.6,98.33,51.6,47.29,117;0;0;0,words,25,-1,0,27.21,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274522000
661e7e4aa45a2d5371f886e2,,42.48,95.71,42.48,39.06,132;0;0;0,words,25,-1,0,37.29,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274442000
661e7db5a45a2d5371f87eb4,,44.53,96.9,44.53,42.77,125;0;0;0,words,25,-1,0,33.69,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274293000
661e7d6ea45a2d5371f87ab8,,39.32,96.83,39.32,35.34,119;0;0;0,words,25,-1,0,36.32,3,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274222000
661e7cf2a45a2d5371f8740e,,45.4,98.4,45.4,47.84,122;0;0;0,words,25,-1,0,32.25,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274098000
661e7ccea45a2d5371f87215,,42.32,98.43,42.32,36.31,124;0;0;0,words,25,-1,0,35.16,4,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274062000
661e7ca4a45a2d5371f86feb,,37.45,97.64,37.45,34.18,121;0;0;0,words,25,-1,0,38.77,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713274020000
661e7c7aa45a2d5371f86d8a,,24.8,91.72,24.8,15.75,130;0;0;0,words,25,-1,0,62.9,15,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713273978000
661e7b75a45a2d5371f85f8e,,44.81,96.32,44.81,30.69,131;0;0;0,words,25,-1,0,35.08,4,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713273717000
661e7b43a45a2d5371f85ccf,,35.67,95.95,35.67,40.33,138;0;0;0,words,25,-1,0,46.43,3,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713273667000
661e78fba45a2d5371f83cd6,true,54.4,97.01,54.4,53.19,130;0;0;0,words,25,-1,0,28.68,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713273083000
661e78c2a45a2d5371f839f5,true,45.94,99.22,45.94,48.5,125;0;0;0,words,25,-1,0,32.65,3,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713273026000
661e789da45a2d5371f83815,,28.62,93.57,28.62,26.53,130;0;0;0,words,25,-1,0,54.5,9,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713272989000
661e783ca45a2d5371f832d7,,15.23,90.73,15.23,2.43,126;0;0;0,words,25,-1,1,99.28,39,47.39,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713272892000
661e773da45a2d5371f824fe,true,35.69,97.44,35.69,28.84,114;0;0;0,words,25,-1,1,38.33,6,17.17,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713272637000
661e76c1a45a2d5371f81de3,,0,78.57,1.2,0,0;1;0;0,time,30,-1,0,30,16,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713272513000
661e7648a45a2d5371f81741,,28.8,91.46,32,32.76,72;4;0;0,time,30,-1,0,30,5,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713272392000
661e75b4a45a2d5371f80f37,,28.8,90.8,31.2,25.46,72;1;0;0,time,30,-1,0,30,3,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713272244000
661e4314a45a2d5371f60c23,,37.99,91.59,39.19,45.68,95;1;0;0,time,30,-1,1,30,2,1.71,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259284000
661e42f2a45a2d5371f60ae7,,42.8,98.17,42.8,54.29,107;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259250000
661e42d4a45a2d5371f609c7,,35.19,93.75,35.19,54.13,88;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259220000
661e42b1a45a2d5371f60885,,26.39,93.24,26.39,21.09,66;0;0;0,time,30,-1,1,30.01,5,14.4,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259185000
661e427da45a2d5371f60688,,36,95.74,36,45.09,90;0;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259133000
661e425da45a2d5371f60556,,38.4,93.64,40,43.76,96;1;0;0,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259101000
661e4239a45a2d5371f6041d,,34.8,96.67,34.8,43.8,87;0;0;0,time,30,-1,0,30,2,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259065000
661e4203a45a2d5371f60231,,11.6,89.19,11.6,5.33,29;0;0;0,time,30,-1,0,30,7,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713259011000
661e419da45a2d5371f5fe9d,,40,97.09,40,41.26,100;0;0;0,time,30,-1,0,30,3,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713258909000
661e416da45a2d5371f5fcf9,,43.6,96.46,43.6,51.29,109;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713258861000
661e408aa45a2d5371f5f55a,,14.8,86.67,14.8,8.9,37;0;0;0,time,30,-1,0,30,7,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713258634000
661e4069a45a2d5371f5f417,,25.19,95.52,25.19,18.07,63;0;0;0,time,30,-1,0,30.01,7,0,false,false,english,none,normal,false,false,false,661e403ba45a2d5371f5f27f,1713258601000
661da414a45a2d5371f137d6,,45.6,96.61,45.6,69.26,114;0;0;0,time,30,-1,0,30,0,0,false,false,english_commonly_misspelled,none,normal,false,false,false,,1713218580000
661da3f4a45a2d5371f136cf,,50,96.24,50,72.88,125;0;0;0,time,30,-1,0,30,0,0,false,false,english_commonly_misspelled,none,normal,false,false,false,,1713218548000
661da39ca45a2d5371f13443,true,52.4,98.5,52.4,65.22,131;0;0;0,time,30,-1,0,30,0,0,false,false,english_commonly_misspelled,none,normal,false,false,false,,1713218460000
661da37ca45a2d5371f13349,true,48.79,99.19,48.79,67.68,122;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_commonly_misspelled,none,normal,false,false,false,,1713218428000
661da348a45a2d5371f131b8,true,60.8,99.35,60.8,77.16,152;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1713218376000
661da25aa45a2d5371f12a07,,54,97.84,54,79.54,135;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1713218138000
661da22ba45a2d5371f12896,,46.8,97.5,46.8,61.83,117;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1713218091000
661da20ba45a2d5371f1279f,true,54.4,97.14,54.4,65.31,136;0;0;0,time,30,-1,0,30,0,0,false,false,english_1k,none,normal,false,false,false,,1713218059000
661da1dda45a2d5371f1262d,,59.99,96.2,59.99,75.52,75;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713218013000
661da1cba45a2d5371f125ae,,55.2,93.42,55.2,69.03,69;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713217995000
661da148a45a2d5371f121b8,,54.8,95.83,54.8,72.89,137;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713217864000
661da087a45a2d5371f11bca,,64,97.01,64,71.15,160;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713217671000
661da031a45a2d5371f11912,,54.79,97.86,54.79,67.59,137;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713217585000
661d9f93a45a2d5371f1146b,,58.4,98.01,58.4,70.77,146;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713217427000
661d9ee2a45a2d5371f10f1c,,58.2,98.65,58.2,72.09,582;0;0;0,time,120,-1,0,120,0,0,false,false,english,none,normal,false,false,false,,1713217250000
661d9e5ca45a2d5371f10af6,,64.8,97.65,64.8,77.99,81;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713217116000
661d9e4ca45a2d5371f10a55,,61.59,98.72,61.59,68.44,77;0;0;0,time,15,-1,0,15,1,0,false,false,english,none,normal,false,false,false,,1713217100000
661d9e01a45a2d5371f107bc,,62.4,100,62.4,76.5,78;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713217025000
661d9deea45a2d5371f10717,,62.39,98.75,62.39,72.9,78;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713217006000
661d9dcea45a2d5371f10619,,48.79,92.42,48.79,67.02,61;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216974000
661d9dbda45a2d5371f1059b,,58.39,97.33,58.39,70.79,73;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216957000
661d9daca45a2d5371f104fb,,58.39,94.94,58.39,76.52,73;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216940000
661d9d9ba45a2d5371f1047a,,59.19,93.67,59.19,69.41,74;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216923000
661d9d8aa45a2d5371f103f4,,63.19,98.75,63.19,72.9,79;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216906000
661d9d79a45a2d5371f1036f,,52.79,90.67,54.39,67.35,66;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216889000
661d9d40a45a2d5371f1018a,,64.79,98.81,64.79,76.67,81;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216832000
661d9d15a45a2d5371f1002d,,51.19,94.37,53.59,75.04,64;1;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216789000
661d9d03a45a2d5371f0ff9f,,63.19,100,63.19,73.63,79;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216771000
661d9cf3a45a2d5371f0ff23,,58.39,96.05,58.39,71.66,73;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216755000
661d9cdca45a2d5371f0fe89,,59.99,98.68,59.99,80.31,75;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216732000
661d9ccba45a2d5371f0fe08,,53.6,94.37,53.6,62.64,67;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216715000
661d9cbba45a2d5371f0fd7d,,53.59,95.71,53.59,70.04,67;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216698000
661d9ca7a45a2d5371f0fcd9,,61.59,100,61.59,69.94,77;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216679000
661d9c96a45a2d5371f0fc59,,61.59,96.3,61.59,65,77;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216662000
661d9c7ca45a2d5371f0fb80,,71.19,98.9,71.19,74.14,89;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713216636000
661cec25a45a2d5371e84e84,,55.2,94.59,55.2,62.66,69;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713171493000
661cec14a45a2d5371e84ded,,62.39,97.56,62.39,77.98,78;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713171476000
661cec03a45a2d5371e84d6c,,59.98,95,59.98,75.63,75;0;0;0,time,15,-1,1,15,0,1.75,false,false,english,none,normal,false,false,false,,1713171459000
661bcbe9a45a2d5371df8629,,56.78,95.95,56.78,76.05,71;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713097705000
661bcbd7a45a2d5371df85ab,,58.39,98.68,58.39,72.59,73;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713097687000
661bcbc6a45a2d5371df8502,,55.19,92,55.19,64.99,69;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713097670000
661bcbb0a45a2d5371df844e,,61.59,98.73,61.59,68.64,77;0;0;0,time,15,-1,0,15,0,0,false,false,english,none,normal,false,false,false,,1713097648000
661bcb58a45a2d5371df815f,,72.74,100,72.74,83.55,91;0;0;0,time,15,-1,1,15.01,0,5.56,false,false,english,none,normal,false,false,false,,1713097560000
661bcb09a45a2d5371df7ecf,,65.19,95.91,65.19,68.25,163;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713097481000
661bcabea45a2d5371df7c79,,63.98,98.18,63.98,81.37,160;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713097406000
661bca8fa45a2d5371df7b00,,58.8,96.18,60,70.12,147;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713097359000
661bca5ea45a2d5371df796d,,58.77,96.15,58.77,69.64,147;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713097310000
661bca23a45a2d5371df776f,,57.99,96.05,57.99,68.62,145;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713097251000
661bca03a45a2d5371df765f,,57.57,97.35,57.57,66.57,144;0;0;0,time,30,-1,0,30.02,0,0,false,false,english,none,normal,false,false,false,,1713097219000
661baa40a45a2d5371de7635,,62.78,97.53,62.78,75.81,157;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713089088000
661baa09a45a2d5371de74ba,,60.8,95.09,61.6,74.55,152;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713089033000
661abd19a45a2d5371d837c7,,51.6,93.66,51.6,63.45,129;0;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713028377000
661abb56a45a2d5371d8286b,,57.58,96.67,57.58,68.59,144;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713027926000
661ab8d9a45a2d5371d8133a,,59.58,95.54,59.58,72.67,149;0;0;0,time,30,-1,1,30.01,0,13.4,false,false,english,none,normal,false,false,false,,1713027289000
661ab745a45a2d5371d805a5,,62.77,96.91,62.77,69.16,157;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1713026885000
661ab6dca45a2d5371d8022a,,58.59,97.68,58.59,67.98,293;0;0;0,time,60,-1,1,60.01,0,1.78,false,false,english,none,normal,false,false,false,,1713026780000
661ab34ba45a2d5371d7e203,,61.19,96.84,61.19,72.3,306;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025867000
661ab2ffa45a2d5371d7df97,,60.39,97.46,60.39,75.26,302;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025791000
661ab267a45a2d5371d7da7a,,55.79,94.98,55.79,72.47,279;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025639000
661ab20da45a2d5371d7d78d,,58.79,98.66,58.79,69.48,294;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025549000
661ab18ea45a2d5371d7d33f,,54.59,93.88,54.59,67.8,273;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025422000
661ab100a45a2d5371d7ce46,,61.19,98.4,61.19,69.44,306;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025280000
661ab040a45a2d5371d7c7b0,,54.59,94.52,54.59,63.55,273;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025088000
661aafeba45a2d5371d7c508,,58.79,97.7,58.79,72.35,294;0;0;0,time,60,-1,0,60.01,0,0,false,false,english,none,normal,false,false,false,,1713025003000
